Dealer_Name,Dealer_Type,Dealer_Address,City,State,Mobile,Email,Domain,Map_Location
"JAYANTI MOTORS, MATHURA ROAD",SALES,"B1/A9, MOHAN COOPERATIVE AREA, DELHINEW DELHI",Delhi,Delhi,7290027386,saleshead.mtr@jayantikia.in,https://jayanti-motors-mathura-road-kia.com,"https://www.google.com/maps/search/28.31237,77.17341,JAYANTI%20MOTORS,%20MATHURA%20ROAD,NEW%20DELHI"
"Lohia Kia, Wazirpur",SALES,"Site No B-95Wazirpur Industrial Area Road, Pocket C3",Delhi,Delhi,8929294444,gmsales.wzp@lohiakia.com,https://lohia-kia-wazirpur.com,"https://www.google.com/maps/search/28.703260,77.169250,Lohia%20Kia,%20Wazirpur,Wazirpur%20Industrial%20Area%20Road,%20Pocket%20C3"
"Lohia Kia, Rohini",SALES,"E-48, Prashant Vihar,Sector 14, Rohini,",Delhi,Delhi,8929247777,cre.rohini@lohiakia.com,,"https://www.google.com/maps/search/28.715741,77.135145,Lohia%20Kia,%20Rohini,Sector%2014,%20Rohini,"
"Lohia Kia, Peeragarhi",SALES,"RR4, Mianwali Nagar, Peeragarhi,",Delhi,Delhi,8929294444,gm.sales@lohiakia.com,https://lohia-kia-peeragarhi.com,"https://www.google.com/maps/search/28.6797717,77.0891631,Lohia%20Kia,%20Peeragarhi,Mianwali%20Nagar,%20Peeragarhi,"
"Sparsh Kia, Moti Nagar",SALES,"Plot no. 23, Industrial Area,Najafgarh Road, Shivaji Marg, New Delhi",Delhi,Delhi,7428380700,Kia@sparsh.co,https://sparsh-kia-moti-nagar.com,"https://www.google.com/maps/search/28.6501891,77.1310094,Sparsh%20Kia,%20Moti%20Nagar,Najafgarh%20Road,%20Shivaji%20Marg,%20New%20Delhi"
"Speedingo Kia, Gokulpuri",SALES,"C-184, 186, 185, 174,Wazirabad main road,",Delhi,Delhi,9555289289,CRM.GP@SPEEDINGO-KIA.IN,https://speedingo-kia-patparganj.com,"https://www.google.com/maps/search/28.7113071,77.2979777,Speedingo%20Kia,%20Gokulpuri,Wazirabad%20main%20road,"
"Speedingo Kia, Patparganj",SALES,"Plot No. 77Plot No. 77, Patparganj Industrial Area, Delhi-110092",Delhi,Delhi,9899806800,salesmanager@speedingo-kia.in,https://speedingo-kia-patparganj.com,"https://www.google.com/maps/search/28.63749,77.31275,Speedingo%20Kia,%20Patparganj,Plot%20No.%2077,%20Patparganj%20Industrial%20Area,%20Delhi-110092"
"Jayanti Kia CPO, Kailash Colony",PRE-OWNED CARS,"A-20, KAILASH COLONY,NEW DELHI,",Delhi,Delhi,8111000009,Mayank.saluja@jayantikia.in,https://jayanti-kia-lajpat-nagar.com,"https://www.google.com/maps/search/28.55346,77.24258,Jayanti%20Kia%20CPO,%20Kailash%20Colony,NEW%20DELHI,"
"Lohia Kia CPO, Kailash Colony",PRE-OWNED CARS,"H.N.-48,Block-E,Upper Ground FloorParshant Vihar",Delhi,Delhi,9355005148,cpo@lohiakia.com,https://lohia-kia-wazirpur.com,"https://www.google.com/maps/search/28.70406,77.102493,Lohia%20Kia%20CPO,%20Kailash%20Colony,Parshant%20Vihar"
"Speedingo Kia CPO, Dilshad Garden",PRE-OWNED CARS,"485A/-4, DILSHAD GARDEN,GT ROAD, SHAHADRA",Delhi,Delhi,9990445800,CPO@SPEEDINGO-KIA.IN,https://speedingo-kia-patparganj.com,"https://www.google.com/maps/search/28.67648,77.31692,Speedingo%20Kia%20CPO,%20Dilshad%20Garden,GT%20ROAD,%20SHAHADRA"
"Allied Kia, Mayapuri",SERVICE,"Phase-1, New DelhiA-1, Mayapuri Industrial Estate,",Delhi,Delhi,9311712190,smservice.delhi@allied-kia.com,https://allied-kia-connaught-place.com,"https://www.google.com/maps/search/28.6336710,77.1275620,Allied%20Kia,%20Mayapuri,A-1,%20Mayapuri%20Industrial%20Estate,"
"Automotive Kia, Dwarka",SERVICE,"Plot No -26, Service Center Sector - 20,",Delhi,Delhi,6304982188,ccmservice.kiadelhi@automotiveml.com,,"https://www.google.com/maps/search/28.6630622,77.1563573,Automotive%20Kia,%20Dwarka,%20Service%20Center%20Sector%20-%2020,"
"Frontier Kia, Safdarjung",SERVICE,"D81, Okhla Phase 1,New Delhi 110020",Delhi,Delhi,8882038550,agmservice.okh@frontierkia.in,https://frontier-kia-safdarjung.com,"https://www.google.com/maps/search/28.5214,77.28079,Frontier%20Kia,%20Safdarjung,New%20Delhi%20110020"
"Ritu Kia, Mayapuri",SERVICE,"65/2, Block-B, Wazirpur, Industrial Area, New Delhi",Delhi,Delhi,,ccmservicedelhi@ritukia.in,,"https://www.google.com/maps/search/28.70543,77.17373,Ritu%20Kia,%20Mayapuri,Wazirpur,%20Industrial%20Area,%20New%20Delhi"
"JAYANTI KIA, LAJPAT NAGAR",SERVICE,"Plot No – E - 41/2&3 ,Okhla Industrial Area ,Phase 2 ,",Delhi,Delhi,8800021460,servicehead@jayantikia.in,https://jayanti-kia-lajpat-nagar.com,"https://www.google.com/maps/search/28.5377343,77.2700633,JAYANTI%20KIA,%20LAJPAT%20NAGAR,Okhla%20Industrial%20Area%20,Phase%202%20,"
"Jayanti Motors, Okhla",SERVICE,"Okhla Phase 1 ,PLOT NO A2,",Delhi,Delhi,,,https://jayanti-kia-lajpat-nagar.com,"https://www.google.com/maps/search/28.529850,77.273866,Jayanti%20Motors,%20Okhla,PLOT%20NO%20A2,"
"Lohia Kia, Lawrence Rd.",SERVICE,"BLOCK A, LAWRENCE ROAD,PLOT NO 16,",Delhi,Delhi,,service.lr@lohiakia.com,https://lohia-kia-wazirpur.com,"https://www.google.com/maps/search/28.68196,77.1482,Lohia%20Kia,%20Lawrence%20Rd.,PLOT%20NO%2016,"
"Lohia Kia, Wazirpur",SERVICE,"C-17, SMA INDUSTRIAL AREAGT KARNAL ROAD,Delhi -110033",Delhi,Delhi,8929293333,gm.service@lohiakia.com,https://lohia-kia-wazirpur.com,"https://www.google.com/maps/search/28.72577,77.15767,Lohia%20Kia,%20Wazirpur,GT%20KARNAL%20ROAD,Delhi%20-110033"
"Sparsh Kia, Moti Nagar",SERVICE,"Plot No. 38/1 & 38/2Rama Road, Moti Nagar",Delhi,Delhi,7428380704,,https://sparsh-kia-moti-nagar.com,"https://www.google.com/maps/search/28.662602245,77.156296447,Sparsh%20Kia,%20Moti%20Nagar,Rama%20Road,%20Moti%20Nagar"
"Sparsh Kia, Moti Nagar",SERVICE,"A-16, Main Najafgarh RoadNext to Haldiram, Motinagar",Delhi,Delhi,7428380704,service.kia.mn@sparsh.co,https://sparsh-kia-moti-nagar.com,"https://www.google.com/maps/search/28.66161,77.1501,Sparsh%20Kia,%20Moti%20Nagar,Next%20to%20Haldiram,%20Motinagar"
"Automotiveis De Cristal, Verna",SALES,"A.B Motorpark, Next to HP Petrol PumpVerna Airport Road, 4 Lane Highway, Sancole",Goa,Goa,7447747046,marketing@adckia.in,https://automotiveis-de-cristal-verna-kia.com,"https://www.google.com/maps/search/15.37411,73.90344,Automotiveis%20De%20Cristal,%20Verna,Verna%20Airport%20Road,%204%20Lane%20Highway,%20Sancole"
"ADC Kia, North Goa",SALES,"Plot No. 45/46,Tivim Industrial Estate, Karaswada, North Goa,",Goa,Goa,7447747043,salesmanager.map@adckia.in,https://automotiveis-de-cristal-verna-kia.com,"https://www.google.com/maps/search/15.612361,73.827507,ADC%20Kia,%20North%20Goa,Tivim%20Industrial%20Estate,%20Karaswada,%20North%20Goa,"
"Automotiveis De Cristal, Verna",SERVICE,"A.B Motorpark, Next to HP Petrol PumpVerna Airport Road, 4 Lane Highway, Sancole",Goa,Goa,7447747061,servicemanager@adckia.in,https://automotiveis-de-cristal-verna-kia.com,"https://www.google.com/maps/search/15.37411,73.90344,Automotiveis%20De%20Cristal,%20Verna,Verna%20Airport%20Road,%204%20Lane%20Highway,%20Sancole"
"Supernova, Nikol",SALES,"Survey-28/6,28/7, Plot.44Nikol Kathvada S.P Ring Road",Ahmedabad,Gujarat,7043733733,gmnikol@supernovakia.com,https://supernova-nikol-kia.com,"https://www.google.com/maps/search/23.0369732,72.678617,Supernova,%20Nikol,Nikol%20Kathvada%20S.P%20Ring%20Road"
"Supernova, SG Highway South",SALES,"Westgate D block, Showrooms-1,2,3,Besides YMCA club, SG highway,",Ahmedabad,Gujarat,7043722722,info@supernovakia.com,https://supernova-sg-highway-south-kia.com,"https://www.google.com/maps/search/23.00338341,72.50043564,Supernova,%20SG%20Highway%20South,Besides%20YMCA%20club,%20SG%20highway,"
"West Coast Kia, Motera",SALES,"Shop No.3 To 5,Dwarkesh Business Hub, Motera,",Ahmedabad,Gujarat,8238887600,sales.kiamotera@karnavati.co,,"https://www.google.com/maps/search/23.109307,72.603324,West%20Coast%20Kia,%20Motera,Dwarkesh%20Business%20Hub,%20Motera,"
"West Coast, SG Highway North",SALES,"D1, GANESH MARIDIANS.G. HIGHWAY, OPP KARGIL PETROL PUMP",Ahmedabad,Gujarat,9723316316,Kia.sales2@karnavati.co,https://west-coast-sg-highway-north-kia.com,"https://www.google.com/maps/search/23.0745631,72.5253238,West%20Coast,%20SG%20Highway%20North,S.G.%20HIGHWAY,%20OPP%20KARGIL%20PETROL%20PUMP"
"West Coast, Ambawadi",SALES,"B-G, 01-02, SHIVALIK PLAZA, IIM ROAD, PANJARA POLE, AMBAWADI,",Ahmedabad,Gujarat,9377772200,sm.kia@karnavati.co,https://west-coast-ambawadi-kia.com,"https://www.google.com/maps/search/23.040168,72.5540526,West%20Coast,%20Ambawadi,IIM%20ROAD,%20PANJARA%20POLE,%20AMBAWADI,"
"Supernova, Makarba",PRE-OWNED CARS,"Ground Floor Shop no. 2,3Block A, Solitaire Corporate Park,",Ahmedabad,Gujarat,7043722722,poc@supernovakia.com,https://supernova-sg-highway-south-kia.com,"https://www.google.com/maps/search/22.9998,72.49935,Supernova,%20Makarba,Block%20A,%20Solitaire%20Corporate%20Park,"
"West Coast CPO, Swati Clover Buliding",PRE-OWNED CARS,"7, Swati Clover, Shilaj Circle,Sardar Patel Ring Road, Thaltej,",Ahmedabad,Gujarat,9377772200,cpo.westcoast@karnavati.co,https://west-coast-ambawadi-kia.com,"https://www.google.com/maps/search/23.003207,72.548765,West%20Coast%20CPO,%20Swati%20Clover%20Buliding,Sardar%20Patel%20Ring%20Road,%20Thaltej,"
"Supernova Kia, Sanathal, Ahmedabad",SERVICE,"Survey No.323, Nr.CNG Adani pump,Opp.Raysan Marketing, S.P. Ringroad, Sanathal,",Ahmedabad,Gujarat,9909032150,servicemgr.sanathal@supernovakia.com,,"https://www.google.com/maps/search/22.9526462013998,72.4817047314075,Supernova%20Kia,%20Sanathal,%20Ahmedabad,Opp.Raysan%20Marketing,%20S.P.%20Ringroad,%C2%A0Sanathal,"
"Supernova, Nikol",SERVICE,"Survey-28/6,28/7, Plot.44Nikol Kathvada S.P Ring Road",Ahmedabad,Gujarat,,servicemgrnikol@supernovakia.com,https://supernova-nikol-kia.com,"https://www.google.com/maps/search/23.037129,72.677968,Supernova,%20Nikol,Nikol%20Kathvada%20S.P%20Ring%20Road"
"Supernova, SG Highway South",SERVICE,"PLOT 197/2, SR.NO-173/3/2NR.SK FARM, B/H- RAJPATH CLUB",Ahmedabad,Gujarat,7043722722,servicemanager@supernovakia.com,https://supernova-sg-highway-south-kia.com,"https://www.google.com/maps/search/23.03468138,72.50097923,Supernova,%20SG%20Highway%20South,NR.SK%20FARM,%20B/H-%20RAJPATH%20CLUB"
"West Coast Motors Pvt Ltd, Narol",SERVICE,"Nr. Narol Circle,NH 8Nr.Mukesh Industries, Isanpur -Narol Highway",Ahmedabad,Gujarat,,kuldeepsingh.rathod@karnavati.co,https://west-coast-ambawadi-kia.com,"https://www.google.com/maps/search/22.9727062,72.5914774,West%20Coast%20Motors%20Pvt%20Ltd,%20Narol,Nr.Mukesh%20Industries,%20Isanpur%20-Narol%20Highway"
"West Coast, SG Highway North",SERVICE,"Survey No. 345/1, Sola,Science City Road",Ahmedabad,Gujarat,,,https://west-coast-sg-highway-north-kia.com,"https://www.google.com/maps/search/23.077017,72.512658,West%20Coast,%20SG%20Highway%20North,Science%20City%20Road"
"West Coast, Ambawadi",SERVICE,"PltNo.199,Sabarmati Industrial SocietyNear Indus Hospital,Behind Old ONGC,Sabarmati",Ahmedabad,Gujarat,9825043256,kuldeepsingh.rathod@karnavati.co,https://west-coast-ambawadi-kia.com,"https://www.google.com/maps/search/23.0924571,72.5918869,West%20Coast,%20Ambawadi,Near%20Indus%20Hospital,Behind%20Old%20ONGC,Sabarmati"
"Destination Kia, Karamsad",SALES,"Plot No. 535Opp GMM, Anand-Sojitra Road",Anand,Gujarat,7948058224,sales@destinationkia.in,https://destination-kia-karamsad.com,"https://www.google.com/maps/search/22.54052659,72.91433978,Destination%20Kia,%20Karamsad,Opp%20GMM,%20Anand-Sojitra%20Road"
"Destination Kia, Karamsad",SERVICE,"Plot No. 535Opp GMM, Anand-Sojitra Road",Anand,Gujarat,8320022065,servicemanager@destinationkia.in,https://destination-kia-karamsad.com,"https://www.google.com/maps/search/22.54052659,72.91433978,Destination%20Kia,%20Karamsad,Opp%20GMM,%20Anand-Sojitra%20Road"
"Shreenath Cars Kia, Bardoli",SALES,"Sy No 202, Beside Nakoda Marble,Bardoli Road, Barasadi, Bardoli,",Bardoli,Gujarat,9725077777,sm.bardoli@shreenathkia.in,,"https://www.google.com/maps/search/21.122000433041034,73.07986114370375,Shreenath%20Cars%20Kia,%20Bardoli,Bardoli%20Road,%20Barasadi,%20Bardoli,"
"Shreenath Cars, Bardoli",SALES,"163/1 At Post. Barasari, Bardoli Kadodara Road, Tal. Palsana,",Bardoli,Gujarat,9725077777,sales@shreenathkia.in,https://shreenath-cars-bardoli-kia.com,"https://www.google.com/maps/search/21.125579,73.06926,Shreenath%20Cars,%20Bardoli,Bardoli%20Kadodara%20Road,%20Tal.%20Palsana,"
"Shreenath Cars, Bardoli",SERVICE,"163/1 At Post. Barasari, Bardoli Kadodara Road, Tal. Palsana,",Bardoli,Gujarat,9081726777,sm.bardoli@shreenathkia.in,https://shreenath-cars-bardoli-kia.com,"https://www.google.com/maps/search/21.125579,73.06926,Shreenath%20Cars,%20Bardoli,Bardoli%20Kadodara%20Road,%20Tal.%20Palsana,"
"Gopinathji Kia, Bharuch",SALES,"Near Aithi Resort,N.H. No 8, AT Vaghusana,",Bharuch,Gujarat,7874513131,salesmgr.bharuch@gopinathjikia.in,,"https://www.google.com/maps/search/73.0194,21.75812,Gopinathji%20Kia,%20Bharuch,N.H.%20No%208,%20AT%20Vaghusana,"
"Western Kia, Rajkot road",SALES,"Plot No.C3/C4, RS No 196 P1-P2 Nari to Vartej",Bhavnagar,Gujarat,07948058648,sm.sales@westernkia.in,https://western-kia-rajkot-road.com,"https://www.google.com/maps/search/21.7451011%20,72.0776856,Western%20Kia,%20Rajkot%20road,%20P1-P2%20Nari%20to%20Vartej"
"Western Kia, Rajkot road",SERVICE,"Plot No.C3/C4, RS No 196 P1-P2 Nari to Vartej",Bhavnagar,Gujarat,,,https://western-kia-rajkot-road.com,"https://www.google.com/maps/search/21.7451011%20,72.0776856,Western%20Kia,%20Rajkot%20road,%20P1-P2%20Nari%20to%20Vartej"
"BM Kia, Airport Crossways",SALES,Land Survey No 93/2National Highway No 8,Gandhidham,Gujarat,7567565452,sales@bmkia.net,https://bm-kia-airport-crossways.com,"https://www.google.com/maps/search/23.09430674,70.10251536,BM%20Kia,%20Airport%20Crossways,National%20Highway%20No%208"
"BM Kia, Airport Crossways",SERVICE,Land Survey No 93/2National Highway No 8,Gandhidham,Gujarat,8980021051,gmservice@bmkia.net,https://bm-kia-airport-crossways.com,"https://www.google.com/maps/search/23.09430674,70.10251536,BM%20Kia,%20Airport%20Crossways,National%20Highway%20No%208"
"Vibrant Kia, Sector 28 GIDC",SALES,Plot-1001/1002Sec-28 GIDC,Gandhinagar,Gujarat,9099033325,kia.sales@karnavati.co,https://vibrant-kia-sector-28-gidc.com,"https://www.google.com/maps/search/23.25584732,72.65319965,Vibrant%20Kia,%20Sector%2028%20GIDC,Sec-28%20GIDC"
"Vibrant Kia, Sector 28 GIDC",SERVICE,Plot-1001/1002Sec-28 GIDC,Gandhinagar,Gujarat,9909039711,worksmanager@vibrantkia.com,https://vibrant-kia-sector-28-gidc.com,"https://www.google.com/maps/search/23.25584732,72.65319965,Vibrant%20Kia,%20Sector%2028%20GIDC,Sec-28%20GIDC"
"Gopinathji Kia, Godhra",SALES,"Moonlight Cinema Compound,Godhra Dahod Road,Vavdi, Panchmahal",Godhra,Gujarat,7574831313,sales@gopinathjikia.in,https://gopinathji-kia-godhra.com,"https://www.google.com/maps/search/22.775028,73.642167,Gopinathji%20Kia,%20Godhra,Godhra%20Dahod%20Road,Vavdi,%20Panchmahal"
"Gopinathji Kia, Godhra",SERVICE,"Moonlight Cinema Compound,Godhra Dahod Road,Vavdi, Panchmahal",Godhra,Gujarat,9898369333,Service.godhra@gopinathjikia.in,https://gopinathji-kia-godhra.com,"https://www.google.com/maps/search/22.775028,73.642167,Gopinathji%20Kia,%20Godhra,Godhra%20Dahod%20Road,Vavdi,%20Panchmahal"
"West Coast, Village motipura",SALES,"Survey No. 57/P, Plot No. 9 & 10Village Motipura, Himatnagar",Himmatnagar,Gujarat,9099033395,kia.himmatnagar@karnavati.co,https://west-coast-village-motipura-kia.com,"https://www.google.com/maps/search/23.5763426,72.9577163,West%20Coast,%20Village%20motipura,Village%20Motipura,%20Himatnagar"
"West Coast, Village motipura",SERVICE,"Survey No. 57/P, Plot No. 9 & 10Village Motipura, Himatnagar",Himmatnagar,Gujarat,999999999,kuldeepsingh.rathod@karnavati.co,https://west-coast-village-motipura-kia.com,"https://www.google.com/maps/search/23.5763426,72.9577163,West%20Coast,%20Village%20motipura,Village%20Motipura,%20Himatnagar"
"Shivam Kia, HAPA",SALES,"Savan IB Automotive Private Limited,Jamnagar – Rajkot Highway, Opp. Ravi Petrol Pump,",Jamnagar,Gujarat,7228080804,ccm@shivamkia.in,https://shivam-kia-hapa.com,"https://www.google.com/maps/search/22.478498,70.114473,Shivam%20Kia,%20HAPA,Jamnagar%20%E2%80%93%20Rajkot%20Highway,%20Opp.%20Ravi%20Petrol%20Pump,"
"Shivam Kia, Rajkot Highway",SERVICE,"Jamnagar, Rajkot HighwayPlot No. 24, HAPA",Jamnagar,Gujarat,,,https://shivam-kia-hapa.com,"https://www.google.com/maps/search/22.476401,70.114945,Shivam%20Kia,%20Rajkot%20Highway,Plot%20No.%2024,%20HAPA"
"Shivam Kia, HAPA",SERVICE,"Jamnagar–Rajkot Highway,Opp. Ravi Petrol Pump, HAPA, Jamnagar",Jamnagar,Gujarat,7228080804,service-jamnagar@shivamkia.in,https://shivam-kia-hapa.com,"https://www.google.com/maps/search/22.478498,70.114473,Shivam%20Kia,%20HAPA,Opp.%20Ravi%20Petrol%20Pump,%20HAPA,%20Jamnagar"
"Shivam Kia, Junagadh",SALES,"Plot no 16/A & 16 B,Rajkot-Junagadh Highway, Near Bhesan Chowkdi,",Junagarh,Gujarat,7227979491,sales-jnd@shivamkia.in,,"https://www.google.com/maps/search/21.577647,70.471984,Shivam%20Kia,%20Junagadh,Rajkot-Junagadh%20Highway,%20Near%20Bhesan%20Chowkdi,"
"Krunal Motors, Kadi",SALES,"Plot No -1387 , Near Jaifar HotelKadi-Kalol Road",Kadi,Gujarat,9513392491,Sm.kadi@krunalmotorskia.com,https://krunal-motors-kadi-kia.com,"https://www.google.com/maps/search/23.28118206,72.39121069,Krunal%20Motors,%20Kadi,Kadi-Kalol%20Road"
"Krunal Motors, Kadi",SERVICE,"Plot No -1387 , Near Jaifar HotelKadi-Kalol Road",Kadi,Gujarat,,,https://krunal-motors-kadi-kia.com,"https://www.google.com/maps/search/23.28118206,72.39121069%20,Krunal%20Motors,%20Kadi,Kadi-Kalol%20Road"
"Krunal Motors, Mehsana highway",SALES,"Plot 61/62, opp. Reliance pumpnear green meadows party plot",Mehsana,Gujarat,9998214646,sales@krunalmotorskia.com,https://krunal-motors-mehsana-highway-kia.com,"https://www.google.com/maps/search/23.55008397,72.37783097,Krunal%20Motors,%20Mehsana%20highway,near%20green%20meadows%20party%20plot"
"Krunal Motors, Mehsana highway",SERVICE,"Plot 61/62, opp. Reliance pumpnear green meadows party plot",Mehsana,Gujarat,9328933770,ashish.wm@krunalmotorskia.com,https://krunal-motors-mehsana-highway-kia.com,"https://www.google.com/maps/search/23.55008397,72.37783097,Krunal%20Motors,%20Mehsana%20highway,near%20green%20meadows%20party%20plot"
"Shivam Kia, Morbi",SALES,"Nr. Solar Clock,Opp Uma Party PlotMorbi-Rajkot Highway,Morbi-363641",Morbi,Gujarat,7228080803,ccm@shivamkia.in,https://shivam-kia-morbi.com,"https://www.google.com/maps/search/22.87694,71.01617,Shivam%20Kia,%20Morbi,Morbi-Rajkot%20Highway,Morbi-363641"
"Shivam Kia, Morbi",SERVICE,"Nr. Solar Clock,Opp Uma Party PlotMorbi-Rajkot Highway,Morbi-363641",Morbi,Gujarat,7228080803,Service.morbi@shivamkia.in,https://shivam-kia-morbi.com,"https://www.google.com/maps/search/22.87694,71.01617,Shivam%20Kia,%20Morbi,Morbi-Rajkot%20Highway,Morbi-363641"
"Surat Kia, Navsari",SALES,"Opp. Funcity Hotel, Nr.Bhana Petrol PumpGrid Char Rasta, Kabilpore, Navsari",Navsari,Gujarat,9328941241,sm.navsari@suratkia.in,,"https://www.google.com/maps/search/20.94566117244489,72.96395666137694,Surat%20Kia,%20Navsari,Grid%20Char%20Rasta,%20Kabilpore,%20Navsari"
"Surat Kia, Navsari",SERVICE,"Next to Ahir Vas-Sisodra Village,Sisodra to itadva Road, Navsari,",Navsari,Gujarat,9898902452,smservice.navsari@suratkia.in,,"https://www.google.com/maps/search/20.927954168752695,72.96863492498052,Surat%20Kia,%20Navsari,Sisodra%20to%20itadva%20Road,%20Navsari,"
"Halleys Kia, Near Gayatri Temple",SALES,"NH No. 27, PalanpurB/s Shivam Auto Mall,",Palanpur,Gujarat,8758221111,sales@halleyskia.com,https://halleys-kia-near-gayatri-temple.com,"https://www.google.com/maps/search/24.191063,72.430618,Halleys%20Kia,%20Near%20Gayatri%20Temple,B/s%20Shivam%20Auto%20Mall,"
"Halleys Kia, Near Gayatri Temple",SERVICE,"NH No. 27, PalanpurB/s Shivam Auto Mall,",Palanpur,Gujarat,8758303333,service@halleyskia.com,https://halleys-kia-near-gayatri-temple.com,"https://www.google.com/maps/search/24.191063,72.430618,Halleys%20Kia,%20Near%20Gayatri%20Temple,B/s%20Shivam%20Auto%20Mall,"
"Halleys Kia, Patan",SALES,Opp. Prajapati HostelDeesa-Chanasma Highway,Patan,Gujarat,9512033700,sales.patan@halleyskia.com,https://halleys-kia-patan.com,"https://www.google.com/maps/search/23.85619817,72.13792798,Halleys%20Kia,%20Patan,Deesa-Chanasma%20Highway"
"Halleys Kia, Patan",SERVICE,Opp. Prajapati HostelDeesa-Chanasma Highway,Patan,Gujarat,8758303333,sales.patan@halleyskia.com,https://halleys-kia-patan.com,"https://www.google.com/maps/search/23.85619817,72.13792798,Halleys%20Kia,%20Patan,Deesa-Chanasma%20Highway"
"Shivam Kia, Gondal road",SALES,"Savan IB Cars Pvt Ltd, Revenue Survey No. 41/1. Gondal Ahmedabad By-Pass Circle, Gondal Road, NH",Rajkot,Gujarat,7228080803,ccm@shivamkia.in,https://shivam-kia-gondal-road.com,"https://www.google.com/maps/search/22.2427608,70.7994847,Shivam%20Kia,%20Gondal%20road,y%20No.%2041/1.%20Gondal%20Ahmedabad%20By-Pass%20Circle,%20Gondal%20Road,%20NH"
"Parin Kia, Kalawad Road",SALES,"Survey No. 10 Paiki 2,Kalawad Road, Motamova,",Rajkot,Gujarat,7600930093,info@parinmotors.com,,"https://www.google.com/maps/search/22.270694,70.746417,Parin%20Kia,%20Kalawad%20Road,Kalawad%20Road,%20Motamova,"
"Shivam Kia CPO, Gondal Chowkdi",PRE-OWNED CARS,Near Maldhari Railway CrossingNH 27,Rajkot,Gujarat,7227979470,cpo@shivamkia.in,https://shivam-kia-gondal-road.com,"https://www.google.com/maps/search/22.236722,70.80088,Shivam%20Kia%20CPO,%20Gondal%20Chowkdi,NH%2027"
"Shivam Kia, Gondal road",SERVICE,"Revenue Survey No. 41/1.Gondal Road, NH-88, At: Village Vavdi, Rajkot",Rajkot,Gujarat,7228080803,gmservice@shivamkia.in,https://shivam-kia-gondal-road.com,"https://www.google.com/maps/search/22.54052659,72.91433978,Shivam%20Kia,%20Gondal%20road,Gondal%20Road,%20NH-88,%20At:%20Village%20Vavdi,%20Rajkot"
"Shreenath Cars, Piplod",SALES,"Plot No. 49/1 Harihar Plot, Near Valentine Cinema, Piplod- Surat 395007",Surat,Gujarat,9725077777,sales@shreenathkia.in,https://shreenath-cars-piplod-kia.com,"https://www.google.com/maps/search/21.152855,72.763016,Shreenath%20Cars,%20Piplod,ne%20Cinema,%20Piplod-%20Surat%20395007"
